regime,subset,unit,cycle,parameter,component,hs,theta_true,theta_hat,truth_label,pred_label,truth_component_stage,pred_component_stage,truth_stage,pred_stage,reconstruction_score,unknown
test_id,DS01-005_id,4,5,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.129608638766441,0
test_id,DS01-005_id,4,5,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.129608638766441,0
test_id,DS01-005_id,4,5,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.129608638766441,0
test_id,DS01-005_id,4,5,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.129608638766441,0
test_id,DS01-005_id,4,6,HPT_eff_mod,1,1,-0.00906395858410531,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,fan_eff_mod,2,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,HPC_flow_mod,5,1,0,-0.000832124397803673,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,6,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0929097319988253,0
test_id,DS01-005_id,4,7,HPT_eff_mod,1,1,0.00738208197025102,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,fan_eff_mod,2,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,HPC_flow_mod,5,1,0,-0.000832124397803673,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,7,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0989213230755501,0
test_id,DS01-005_id,4,8,HPT_eff_mod,1,1,-0.00117431426472439,-0,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,8,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.236001509714615,0
test_id,DS01-005_id,4,9,HPT_eff_mod,1,1,-0.0136800621289221,-0,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,LPT_flow_mod,7,1,0,-0.0123784788054328,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,9,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.148521001392776,0
test_id,DS01-005_id,4,10,HPT_eff_mod,1,1,-0.0153747147442439,-0,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,LPT_flow_mod,7,1,0,-0.0135423671217382,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,10,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.121880186096587,0
test_id,DS01-005_id,4,11,HPT_eff_mod,1,1,-0.0147307707639826,-0,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,LPT_flow_mod,7,1,0,-0.0135423671217382,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,11,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0856001981762902,0
test_id,DS01-005_id,4,12,HPT_eff_mod,1,1,-0.00157302185190615,-0,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,LPT_flow_mod,7,1,0,-0.0135423671217382,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,12,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.112418886677553,0
test_id,DS01-005_id,4,13,HPT_eff_mod,1,1,-0.0175628806164002,-0,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,13,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.154660475841596,0
test_id,DS01-005_id,4,14,HPT_eff_mod,1,1,-0.0181005327872193,-0,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,14,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.103249374167926,0
test_id,DS01-005_id,4,15,HPT_eff_mod,1,1,-0.0195958157590116,-0,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,15,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.189048829822207,0
test_id,DS01-005_id,4,16,HPT_eff_mod,1,1,-0.00965132508413006,-0,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,LPT_eff_mod,6,1,0,-0.00205307079688406,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,16,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.160663130165925,0
test_id,DS01-005_id,4,17,HPT_eff_mod,1,1,-0.0122138066015252,-0,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,LPT_eff_mod,6,1,0,-0.00305367294236254,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,17,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.158242390996787,0
test_id,DS01-005_id,4,18,HPT_eff_mod,1,1,-0.0229905328693598,-0.00199773191852171,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,LPT_eff_mod,6,1,0,-0.00519363713500028,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,18,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.085575496594729,0
test_id,DS01-005_id,4,19,HPT_eff_mod,1,1,-0.0133639889608955,-0.00199773191852171,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,HPC_eff_mod,4,1,0,-0.00160171495055462,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,LPT_eff_mod,6,1,0,-0.00519363713500028,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,19,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.167823513788854,0
test_id,DS01-005_id,4,20,HPT_eff_mod,1,1,-0.0193513604579343,-0.00199773191852171,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,LPT_eff_mod,6,1,0,-0.00964979842792405,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,20,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.11468710716698,0
test_id,DS01-005_id,4,21,HPT_eff_mod,1,1,-0.0257834581140408,-0.00199773191852171,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,fan_flow_mod,3,1,0,-0.000452726404622584,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,LPT_eff_mod,6,1,0,-0.00964979842792405,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,21,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.249937763596692,0
test_id,DS01-005_id,4,22,HPT_eff_mod,1,1,-0.0119618132251661,-0.00199773191852171,0,1,0,1,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,fan_flow_mod,3,1,0,-0.000697949006300758,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,LPT_eff_mod,6,1,0,-0.00964979842792405,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,LPT_flow_mod,7,1,0,-0.0139486303527218,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,22,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,1,0.0694616087802906,0
test_id,DS01-005_id,4,23,HPT_eff_mod,1,1,-0.0194424147204108,-0.00199773191852171,0,1,0,1,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,fan_flow_mod,3,1,0,-0.000900820308218056,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,LPT_eff_mod,6,1,0,-0.00964979842792405,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,LPT_flow_mod,7,1,0,-0.0145437441621963,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,23,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,1,0.269435468393256,0
test_id,DS01-005_id,4,24,HPT_eff_mod,1,1,-0.0106940232636261,-0.00199773191852171,0,1,0,1,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,fan_flow_mod,3,1,0,-0.000900820308218056,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,LPT_eff_mod,6,1,0,-0.0107109635167451,0,1,0,1,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,LPT_flow_mod,7,1,0,-0.0145437441621963,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,24,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,1,0.13296976804175,0
test_id,DS01-005_id,4,25,HPT_eff_mod,1,1,-0.0172779781805719,-0.00199773191852171,0,1,0,1,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,fan_eff_mod,2,1,0,-3.69860996560176e-05,0,0,0,0,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,fan_flow_mod,3,1,0,-0.000900820308218056,0,0,0,0,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,HPC_eff_mod,4,1,0,-0.00205550328617913,0,0,0,0,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,HPC_flow_mod,5,1,0,-0.00203975848857992,0,0,0,0,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,LPT_eff_mod,6,1,0,-0.0107109635167451,0,1,0,1,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,LPT_flow_mod,7,1,0,-0.0165576262137509,0,0,0,0,0,1,0.122263094759355,0
test_id,DS01-005_id,4,25,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.122263094759355,0
