subset,unit,cycle,channel,measured,predicted,R2,residual_std
DS03,13,1,Nf_c,2117.29972931643,2117.98951033879,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.29287664869,2117.98951033879,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2116.39379116577,2116.61000097448,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2116.38495980133,2116.61000097448,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2116.37327479724,2116.61602210977,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.16444302341,2117.99553147409,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.17185444526,2117.99553147409,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.17027675527,2117.99553147409,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.19225256059,2117.99739366501,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2118.7813355715,2117.99739366501,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2118.80901355968,2117.99739366501,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2118.83517870789,2117.99739366501,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2117.21149037584,2118.00488006517,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2119.57369063139,2119.52661378313,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2121.2907806908,2121.10210912244,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2119.55467634937,2119.59656928045,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2119.58724289558,2119.59656928045,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2121.34636696978,2121.10210912244,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2121.20802892191,2121.11389088715,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2121.20771382769,2121.11389088715,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2121.20222917214,2121.11389088715,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2123.92099474287,2123.96061218396,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2124.34429857459,2123.98794382084,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2124.32091121755,2123.96099351739,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2124.36274306,2123.96099351739,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2126.77657655123,2127.09672664349,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2126.61613187585,2127.12405828036,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2126.73350828305,2127.09085521014,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2125.92156680842,2125.88323787555,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.0336816671,2129.09711295587,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.96753694886,2129.88108502981,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.91646764438,2129.88108502981,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.9880854909,2129.89079020127,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.98782771827,2129.87791394015,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.90024294522,2129.91013989716,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2129.11873888961,2129.11786609931,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2131.45793700478,2131.4653771411,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2132.279392519,2132.22472819882,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2132.27580608733,2132.22472819882,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2132.27492368645,2132.22472819882,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.87674882864,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.8712005842,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.87865824105,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.78857987942,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.870937353,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2133.87722675151,2133.89355416182,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.08634401749,2136.95301622446,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.26736814048,2136.95301622446,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2136.99766399533,2136.95301622446,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.04162775122,2136.95301622446,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2136.73862468747,2136.95450837258,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.96772385166,2137.9066034713,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.59082501436,2137.9066034713,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.85858563178,2137.9066034713,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2139.56649104514,2139.35091055723,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2139.51102726566,2139.35091055723,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2137.87793522953,2137.9066034713,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.23198639563,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.90341005166,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.81885999956,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.8519479811,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.03630313789,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.67886081541,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.84197071262,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.78495442539,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.7863598206,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.78429824175,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.78129912034,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.76764795205,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.76272492118,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2141.80228467752,2141.61068774329,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2144.18036447709,2143.99579981944,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2145.02857106407,2145.1988828601,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2146.55156915479,2146.44978354859,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2147.36518245418,2147.28632294679,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2147.37547179768,2147.28632294679,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2147.32962101196,2147.28632294679,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2147.35145046449,2147.28632294679,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2148.18161810826,2148.24167108335,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2149.71693676745,2149.70120550335,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2150.53804120232,2150.50119759196,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2150.50436804441,2150.50119759196,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2150.52772926992,2150.50119759196,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.10919382416,2151.9112799212,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.93168668324,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.89448083524,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.88625837022,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.89084080114,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.02712363034,2151.9112799212,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.98128898488,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.87579154992,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2152.89384545791,2153.04110682415,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2154.61172434343,2154.282792355,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2156.15754505954,2156.6669274504,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2155.29802029847,2155.40124481193,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2155.26740258209,2155.40124481193,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2155.26977615716,2155.40124481193,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2157.75675467012,2157.72535288215,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2157.6017109217,2157.72535288215,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2159.95160089657,2159.84030138389,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2159.09603097237,2158.43546655464,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.42208784887,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.41005384504,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.39490161445,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.38852613053,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.15279800524,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.435446135,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.15786270859,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.22634402698,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.18894851438,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.39811431459,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.42267440715,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.40118468451,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.40684643139,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.17987921644,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.38106249452,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.39605780715,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.38083228387,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.4298454405,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.90037864205,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.20121415815,2163.19848906225,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.37630728828,2162.34903159989,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.39634753327,2162.34492853945,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.39204277229,2162.34492853945,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.42189320323,2162.34492853945,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2162.94590224939,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.11312401112,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.18541737233,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.17091104388,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.1816972562,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.23705482592,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.17024208981,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.15807877003,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.22426131032,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.25411656251,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.15429458378,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.19042845016,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2163.16004031709,2163.19438600181,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.76062450479,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58344241387,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.8038709873,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56151184517,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.68579137049,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.74523871383,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.78793179643,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54778781224,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.74946038553,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54785863851,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56673612904,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.77233444651,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.78927823995,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2164.755882103,2164.76420101365,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.21515919486,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.55597137289,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.53696274298,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.57080564192,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.5684346552,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54334778014,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2166.58729335075,2167.13012060604,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.17639493676,2167.13012060604,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.17025791128,2167.13012060604,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15200738913,2167.13012060604,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.55172527808,2165.57694179271,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.5889190191,2165.58069524646,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56311232137,2165.58069524646,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.60729288024,2165.58069524646,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.20950577744,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15629472716,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.20534944149,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.16448801113,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15669944581,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.17341787623,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15173349633,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.12685304583,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.1661938706,2167.14906116873,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58928142633,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58618712976,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.55836790803,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.61752813363,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54599116952,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.52203442696,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.57780388364,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58514828015,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58814445719,2165.5958823554,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.16478151251,2167.15958425475,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2166.16576115699,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.16213979053,2167.15958425475,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.13431574181,2167.15958425475,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15581708046,2167.15958425475,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.52005306798,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58336713926,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56053397725,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.57744770097,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56852338445,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.5672333004,2165.60640544142,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.16557273811,2167.2094876251,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.3852028173,2167.2094876251,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.17515452397,2167.2094876251,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58697138328,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.32493151719,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.55454672286,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54858945939,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58031864669,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.57201101066,2165.65630881177,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.36797242517,2165.57605152316,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.38768787006,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56387408253,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.56001963385,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.10233276771,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.1352424409,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.59790782456,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.54831021945,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15439545076,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2166.27716188175,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.23205261667,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.14967193254,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.13227199677,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.57186371232,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.39918567199,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.58090680587,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.04892952992,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.03318901531,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.14121440065,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.5469641458,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.16478328473,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.20768791096,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.15999045669,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2165.53573338052,2165.57318575428,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.34503090391,2167.12636456761,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2168.60928532137,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.90744778737,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.88025063985,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.89224130594,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.50134944926,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.8846660507,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2167.88393787631,2167.95500425489,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2168.88657773153,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.49495215863,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.47878923157,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.24246885363,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.24142196814,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.24527725671,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.2749014752,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.27091514662,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.51164525413,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.95347674779,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.30350782545,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.2738014782,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.51898484736,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.51137311752,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.24710622741,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.26847137537,2170.38464223649,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.46053002935,2169.44410896305,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.29745632092,2170.37571748468,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.31450986913,2170.37571748468,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.28406135129,2170.37858325356,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.31055866525,2170.37858325356,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.4076983712,2170.37858325356,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.14730047042,2170.37858325356,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.2812198289,2170.37510762709,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.26334415574,2170.37478673323,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.37040066869,2170.36955641561,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2171.13186044371,2171.01020046337,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.25231916679,2170.34983946118,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.26072642814,2170.34983946118,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2169.98760526375,2170.34983946118,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.28679258515,2170.34983946118,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.28718720663,2170.34983946118,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2170.25103592702,2170.38969717879,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.93370658071,2091.30954625662,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.13880515826,2091.30364646047,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.14930309958,2091.30364646047,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.19014243684,2091.30364646047,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.12761850714,2091.30364646047,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2090.61333131082,2091.30364646047,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2101.33356347228,2100.96897110077,0.999963872974238,1.22356501478962
DS03,13,1,Nf_c,2102.8657333597,2102.86561596548,0.999963872974238,1.22356501478962
