subset,unit,cycle,condition,condition_value,raw_channel,corrected_channel,stage,value,relative_deviation_pct,correlation,standardized_slope,binned_drift_span_pct,normalized_binned_span,drift_reduction_pctpt
DS03,13,1,theta_c,1.03216647280599,Nf,Nf_c,raw,2152.61660386977,4.48175359276222,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.03120488375542,Nf,Nf_c,raw,2151.64022792388,4.43436314208514,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02920834035505,Nf,Nf_c,raw,2147.90906431793,4.25326330489615,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.0279694473862,Nf,Nf_c,raw,2149.0109267311,4.30674450398147,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02779293745996,Nf,Nf_c,raw,2150.56720632464,4.38228179228508,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.0274905223108,Nf,Nf_c,raw,2148.49098860519,4.28150821849653,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02704521960707,Nf,Nf_c,raw,2148.05837636775,4.26051047783427,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02687802770707,Nf,Nf_c,raw,2149.66613707911,4.3385465099723,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02642823972192,Nf,Nf_c,raw,2149.05513835896,4.30889040790126,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02632541508523,Nf,Nf_c,raw,2148.94717335867,4.30365010057636,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02593267209292,Nf,Nf_c,raw,2148.53041089122,4.28342166168361,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02416654198974,Nf,Nf_c,raw,2149.43170139413,4.32716768318659,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02342600876962,Nf,Nf_c,raw,2149.08271079137,4.31022869363398,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02293417203322,Nf,Nf_c,raw,2148.54259302892,4.28401294724146,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02252055568696,Nf,Nf_c,raw,2148.15047521214,4.26498068806511,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02045162019287,Nf,Nf_c,raw,2148.41451714817,4.27779651622924,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02043823670645,Nf,Nf_c,raw,2148.23835261109,4.2692460016035,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.02002551099788,Nf,Nf_c,raw,2147.92241705455,4.25391140792331,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01917528062912,Nf,Nf_c,raw,2146.20735347998,4.17066720666983,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01840750145266,Nf,Nf_c,raw,2148.53942328873,4.28385909726516,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01748330163591,Nf,Nf_c,raw,2148.50629085772,4.28225094535994,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01673805567006,Nf,Nf_c,raw,2147.66782529984,4.24155426409447,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01498880007213,Nf,Nf_c,raw,2145.89169591894,4.15534610608319,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01378946526336,Nf,Nf_c,raw,2144.62324340326,4.09377910759909,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.01095570242192,Nf,Nf_c,raw,2141.5357376272,3.94392055074757,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00994147277612,Nf,Nf_c,raw,2139.67585345248,3.85364717846899,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.0086716323456,Nf,Nf_c,raw,2140.67959823903,3.90236603312699,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00817548937953,Nf,Nf_c,raw,2140.97786390708,3.91684298177561,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00765186774035,Nf,Nf_c,raw,2140.41820585605,3.88967880656725,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00661928896711,Nf,Nf_c,raw,2139.32035591697,3.83639236131241,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00483598240379,Nf,Nf_c,raw,2139.03022102254,3.82231005678404,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00332968432697,Nf,Nf_c,raw,2137.42080701867,3.74419377863271,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00327984692438,Nf,Nf_c,raw,2137.37519124192,3.74197972140682,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00275028302645,Nf,Nf_c,raw,2136.72082639343,3.71021875350537,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00249675014282,Nf,Nf_c,raw,2136.53314795406,3.70110938752644,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,1.00233544838239,Nf,Nf_c,raw,2136.3675536507,3.69307192132418,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.999373289855762,Nf,Nf_c,raw,2136.41657221739,3.69545114008387,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.999236496473509,Nf,Nf_c,raw,2136.45130675799,3.69713705373222,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.998341503777092,Nf,Nf_c,raw,2135.22482735253,3.63760730802765,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.998290862889997,Nf,Nf_c,raw,2135.21459818056,3.63711081375027,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.996387012303447,Nf,Nf_c,raw,2132.87512665612,3.52355966538764,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.994082192491791,Nf,Nf_c,raw,2131.63229625913,3.46323629007665,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.99409560032791,Nf,Nf_c,raw,2131.27088706019,3.44569453795882,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.993419806312412,Nf,Nf_c,raw,2130.81321474139,3.42348045378185,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.993189243247854,Nf,Nf_c,raw,2132.26800930466,3.49409195367201,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.993048936578466,Nf,Nf_c,raw,2132.06212181837,3.48409877347833,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.992889183429268,Nf,Nf_c,raw,2130.2633456683,3.39679140711204,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.98989285751758,Nf,Nf_c,raw,2130.38363693989,3.40262999582082,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.989509932682664,Nf,Nf_c,raw,2130.63943673468,3.4150457744041,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.98813127708885,Nf,Nf_c,raw,2129.07059339212,3.33889867823827,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.988138072756865,Nf,Nf_c,raw,2129.11080565285,3.3408504645013,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.987205011697266,Nf,Nf_c,raw,2127.29493925501,3.25271358717933,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.987136787099449,Nf,Nf_c,raw,2127.85984216056,3.28013233238247,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.986730764091413,Nf,Nf_c,raw,2127.58421217835,3.26675405413621,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.986618412519699,Nf,Nf_c,raw,2127.40644924795,3.25812595814432,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.985218851308937,Nf,Nf_c,raw,2125.89839934876,3.18492959902976,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.984842777114746,Nf,Nf_c,raw,2125.49056958316,3.16513472752289,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.984754730032229,Nf,Nf_c,raw,2125.39257955126,3.16037857617242,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.984648680415627,Nf,Nf_c,raw,2125.26458723627,3.15416620119933,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.981023691070122,Nf,Nf_c,raw,2121.34401747316,2.96387313963131,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.980890722330629,Nf,Nf_c,raw,2121.23942821883,2.95879668120405,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.980936707532541,Nf,Nf_c,raw,2123.64445433316,3.07552965883224,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.979952126027,Nf,Nf_c,raw,2123.41808037253,3.06454212471594,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.979295236486696,Nf,Nf_c,raw,2124.21341652632,3.10314543005805,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.978198221583266,Nf,Nf_c,raw,2123.82799743226,3.08443830741338,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.978035980700987,Nf,Nf_c,raw,2123.66204012926,3.07638322226365,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.976411846712328,Nf,Nf_c,raw,2121.85271603051,2.98856388912498,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.975159645819908,Nf,Nf_c,raw,2120.51324949189,2.92355007636227,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.974573142133004,Nf,Nf_c,raw,2120.69501425519,2.93237240969224,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.973300151584634,Nf,Nf_c,raw,2120.82421598083,2.93864348594328,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.97300032949915,Nf,Nf_c,raw,2121.30747797927,2.96209961879619,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.972898544248976,Nf,Nf_c,raw,2121.16330670444,2.95510196413491,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.972832524382228,Nf,Nf_c,raw,2121.11437724128,2.95272707020162,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.970616369681014,Nf,Nf_c,raw,2120.25506117924,2.91101836606407,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.969258147055689,Nf,Nf_c,raw,2119.58081433621,2.8782923839326,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.968108808506463,Nf,Nf_c,raw,2118.28714282172,2.81550132854262,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.968032491579394,Nf,Nf_c,raw,2118.19555792153,2.81105606366951,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.967728159121156,Nf,Nf_c,raw,2117.86707784148,2.79511259527752,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.967416306298645,Nf,Nf_c,raw,2116.67627727004,2.73731459647937,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.967064671570026,Nf,Nf_c,raw,2117.22988040328,2.76418488357619,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.967025307992015,Nf,Nf_c,raw,2117.08304642579,2.75705798906669,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.966915138660291,Nf,Nf_c,raw,2116.98020032268,2.75206613813339,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.966047863954502,Nf,Nf_c,raw,2117.71903867742,2.78792720451466,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.964363317229377,Nf,Nf_c,raw,2117.3898728313,2.77195045103074,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.963820618902079,Nf,Nf_c,raw,2115.9501722742,2.70207157033091,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.963818044169855,Nf,Nf_c,raw,2115.91728730875,2.70047542968472,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.963139700002704,Nf,Nf_c,raw,2115.17488446447,2.66444135334098,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.96111268954398,Nf,Nf_c,raw,2115.38607135749,2.67469175133517,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.960802351550046,Nf,Nf_c,raw,2114.89254583056,2.65073745663926,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.960214205688751,Nf,Nf_c,raw,2116.54781064874,2.73107920005651,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.959851249563094,Nf,Nf_c,raw,2115.30953168902,2.67097673828232,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.959758572919848,Nf,Nf_c,raw,2118.46585642103,2.82417556724042,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.959359763680218,Nf,Nf_c,raw,2118.01387985577,2.80223793838617,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.959087702625913,Nf,Nf_c,raw,2117.69869991936,2.78694002031095,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.95844645899354,Nf,Nf_c,raw,2116.9843959113,2.75226977981096,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.958121885102659,Nf,Nf_c,raw,2117.37400919026,2.77118047600069,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.954587242283777,Nf,Nf_c,raw,2112.76388494645,2.54741844405877,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.953018180488281,Nf,Nf_c,raw,2111.73203057351,2.49733523177504,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.951174496656511,Nf,Nf_c,raw,2109.75517974262,2.40138463795754,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.950495554039498,Nf,Nf_c,raw,2108.96562192755,2.36306179638275,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.950143891137683,Nf,Nf_c,raw,2107.80458168265,2.30670827733954,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.949890480598813,Nf,Nf_c,raw,2107.54741608931,2.29422620686421,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.949102922370423,Nf,Nf_c,raw,2106.65261096744,2.25079496690781,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.949066127727191,Nf,Nf_c,raw,2106.61729109118,2.24908064276774,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.948616653623287,Nf,Nf_c,raw,2106.87129943289,2.26140946942517,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.948094633939203,Nf,Nf_c,raw,2105.51370948048,2.19551599883097,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.947818240901991,Nf,Nf_c,raw,2105.22138127637,2.18132723742537,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.947562778113359,Nf,Nf_c,raw,2104.92283399757,2.16683662020942,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.947236955134515,Nf,Nf_c,raw,2104.6086127108,2.15158523220149,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.947129001577679,Nf,Nf_c,raw,2104.94660706119,2.16799049562355,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.947025848423897,Nf,Nf_c,raw,2105.12473643377,2.17663637765386,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
DS03,13,1,theta_c,0.946901243861709,Nf,Nf_c,raw,2104.18353399376,2.13095314672402,-0.385010350304824,-0.385010350304824,16.7541494417542,1.49657541636642,-3.23546244385876
