regime,subset,unit,cycle,parameter,component,hs,theta_true,theta_hat,truth_label,pred_label,truth_component_stage,pred_component_stage,truth_stage,pred_stage,reconstruction_score,unknown
test_id,DS01-005_id,3,10,LPT_flow_mod,7,1,0,-0.00913363093181804,0,0,0,0,0,0,0.385228178195208,0
test_id,DS01-005_id,3,10,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.385228178195208,0
test_id,DS01-005_id,3,10,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.385228178195208,0
test_id,DS01-005_id,3,11,HPT_eff_mod,1,1,-0.000356666556035827,-0,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,LPT_flow_mod,7,1,0,-0.00913363093181804,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,11,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0809043829294242,0
test_id,DS01-005_id,3,12,HPT_eff_mod,1,1,-0.00708409175198611,-0,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,LPT_flow_mod,7,1,0,-0.00913363093181804,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,12,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0830991073783945,0
test_id,DS01-005_id,3,13,HPT_eff_mod,1,1,0.00173998118021011,-0,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,LPT_flow_mod,7,1,0,-0.00913363093181804,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,13,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.147749567438916,0
test_id,DS01-005_id,3,14,HPT_eff_mod,1,1,-0.00216500241722877,-0,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,LPT_flow_mod,7,1,0,-0.00913363093181804,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,14,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.197245293402675,0
test_id,DS01-005_id,3,15,HPT_eff_mod,1,1,-0.01755343100221,-0,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,LPT_flow_mod,7,1,0,-0.00922823105315953,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,15,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.215268499985413,0
test_id,DS01-005_id,3,16,HPT_eff_mod,1,1,-0.00600730557660739,-0,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,LPT_flow_mod,7,1,0,-0.00922823105315953,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,16,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.105042308335021,0
test_id,DS01-005_id,3,17,HPT_eff_mod,1,1,-0.0162022648835096,-0,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,LPT_flow_mod,7,1,0,-0.00922823105315953,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,17,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.357226954203315,0
test_id,DS01-005_id,3,18,HPT_eff_mod,1,1,-0.00850881872406454,-0,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,LPT_flow_mod,7,1,0,-0.00922823105315953,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,18,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.234622211400297,0
test_id,DS01-005_id,3,19,HPT_eff_mod,1,1,-0.00446283987168559,-0,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,LPT_flow_mod,7,1,0,-0.00922823105315953,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,19,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.14002842335897,0
test_id,DS01-005_id,3,20,HPT_eff_mod,1,1,-0.0251953965739724,-0.00406888558063098,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,LPT_flow_mod,7,1,0,-0.00955700183529509,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,20,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.167344292234389,0
test_id,DS01-005_id,3,21,HPT_eff_mod,1,1,-0.0137576894006812,-0.00406888558063098,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,HPC_eff_mod,4,1,0,-8.70197013755831e-05,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,LPT_eff_mod,6,1,0,-0.00566454557992022,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,LPT_flow_mod,7,1,0,-0.00955700183529509,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,21,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.13793289697589,0
test_id,DS01-005_id,3,22,HPT_eff_mod,1,1,-0.0143125576313996,-0.00406888558063098,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,HPC_eff_mod,4,1,0,-0.00191643230680766,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,LPT_eff_mod,6,1,0,-0.00778336892563852,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,LPT_flow_mod,7,1,0,-0.00955700183529509,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,22,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.257742087399894,0
test_id,DS01-005_id,3,23,HPT_eff_mod,1,1,-0.0149959666290645,-0.00406888558063098,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,HPC_eff_mod,4,1,0,-0.00191643230680766,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,LPT_eff_mod,6,1,0,-0.00778336892563852,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,LPT_flow_mod,7,1,0,-0.00955700183529509,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,23,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.190181988062071,0
test_id,DS01-005_id,3,24,HPT_eff_mod,1,1,-0.0286391554571313,-0.00406888558063098,0,1,0,1,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,fan_flow_mod,3,1,0,-0.00148029221625964,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,HPC_eff_mod,4,1,0,-0.00191643230680766,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,LPT_eff_mod,6,1,0,-0.00778336892563852,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,LPT_flow_mod,7,1,0,-0.00955700183529509,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,24,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,1,0.654231127999454,0
test_id,DS01-005_id,3,25,HPT_eff_mod,1,1,-0.0285487591684405,-0.00406888558063098,0,1,0,1,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,fan_eff_mod,2,1,0,-0.000634823775548423,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,fan_flow_mod,3,1,0,-0.00250373695265077,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,HPC_eff_mod,4,1,0,-0.00191643230680766,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,LPT_eff_mod,6,1,0,-0.00778336892563852,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,LPT_flow_mod,7,1,0,-0.0194305123854669,0,0,0,0,0,1,0.356716101599527,0
test_id,DS01-005_id,3,25,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,1,0.356716101599527,0
