regime,subset,unit,cycle,parameter,component,hs,theta_true,theta_hat,truth_label,pred_label,truth_component_stage,pred_component_stage,truth_stage,pred_stage,reconstruction_score,unknown
test_id,DS01-005_id,2,3,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,fan_flow_mod,3,1,0,-0.00118183700649955,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,HPC_eff_mod,4,1,0,-0.00570828482017087,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,3,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.280385068787249,0
test_id,DS01-005_id,2,4,HPT_eff_mod,1,1,0.000198358024200412,-0,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,HPC_eff_mod,4,1,0,-0.00570828482017087,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,4,LPC_flow_mod,9,1,0,-0.0016429542736525,0,0,0,0,0,0,0.125941650905045,0
test_id,DS01-005_id,2,5,HPT_eff_mod,1,1,-0.0127980400618269,-0,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,HPC_eff_mod,4,1,0,-0.00570828482017087,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,5,LPC_flow_mod,9,1,0,-0.0016429542736525,0,0,0,0,0,0,0.114822769588487,0
test_id,DS01-005_id,2,6,HPT_eff_mod,1,1,-0.006260961375576,-0,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,HPC_eff_mod,4,1,0,-0.00570828482017087,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,6,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.249008679559855,0
test_id,DS01-005_id,2,7,HPT_eff_mod,1,1,-0.00479613227815442,-0,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,7,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.116860847871108,0
test_id,DS01-005_id,2,8,HPT_eff_mod,1,1,-0.0157185659660751,-0,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,fan_eff_mod,2,1,0,-0.00134041060414009,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,HPC_flow_mod,5,1,0,-0,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,8,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.227640157925618,0
test_id,DS01-005_id,2,9,HPT_eff_mod,1,1,-0.00966402727041406,-0,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,fan_eff_mod,2,1,0,-0.00141297742028314,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,9,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.176534217784133,0
test_id,DS01-005_id,2,10,HPT_eff_mod,1,1,-0.00888614671509051,-0,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,fan_eff_mod,2,1,0,-0.00141297742028314,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,10,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.108961175869255,0
test_id,DS01-005_id,2,11,HPT_eff_mod,1,1,-0.0105427019768184,-0,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,fan_eff_mod,2,1,0,-0.00141297742028314,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,11,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.12149024025328,0
test_id,DS01-005_id,2,12,HPT_eff_mod,1,1,-0.00375652730564745,-0,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,fan_eff_mod,2,1,0,-0.00141297742028314,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,12,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.143894476976438,0
test_id,DS01-005_id,2,13,HPT_eff_mod,1,1,-0.0046394965815258,-0,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,13,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.220288259621626,0
test_id,DS01-005_id,2,14,HPT_eff_mod,1,1,-0.0236800613296398,-0.00319586389350491,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,LPT_flow_mod,7,1,0,-0.0067735780989274,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,14,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.112747847404373,0
test_id,DS01-005_id,2,15,HPT_eff_mod,1,1,-0.0143208090024333,-0.00319586389350491,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,LPT_eff_mod,6,1,0,-0.00105976667228372,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,LPT_flow_mod,7,1,0,-0.0067735780989274,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,15,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.0976463310361793,0
test_id,DS01-005_id,2,16,HPT_eff_mod,1,1,-0.0227545709282529,-0.00319586389350491,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,LPT_eff_mod,6,1,0,-0.00113236948890932,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,LPT_flow_mod,7,1,0,-0.0067735780989274,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,16,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.164004999129404,0
test_id,DS01-005_id,2,17,HPT_eff_mod,1,1,-0.0107123684973231,-0.00319586389350491,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,LPT_eff_mod,6,1,0,-0.00113236948890932,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,LPT_flow_mod,7,1,0,-0.0067735780989274,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,17,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.264420878703488,0
test_id,DS01-005_id,2,18,HPT_eff_mod,1,1,-0.0226679875405713,-0.00319586389350491,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,fan_eff_mod,2,1,0,-0.00244513493236339,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,fan_flow_mod,3,1,0,-0.00214322225563722,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,HPC_eff_mod,4,1,0,-0.00633445189087956,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,HPC_flow_mod,5,1,0,-0.000576218800266563,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,LPT_eff_mod,6,1,0,-0.00113236948890932,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,LPT_flow_mod,7,1,0,-0.00698124123644155,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,18,LPC_flow_mod,9,1,0,-0.00834706544930653,0,0,0,0,0,0,0.181558216123596,0
test_id,DS01-005_id,2,19,HPT_eff_mod,1,0,-0.0136204378396645,-0.00319586389350491,1,0,1,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,fan_flow_mod,3,0,0,-0.00214322225563722,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,LPT_flow_mod,7,0,0,-0.00698124123644155,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,LPC_eff_mod,8,0,0,-0,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,19,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,1,0,0.268126577938815,0
test_id,DS01-005_id,2,20,HPT_eff_mod,1,0,-0.0178885768568332,-0.00319586389350491,1,0,1,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,fan_flow_mod,3,0,0,-0.00287514690144891,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,LPT_flow_mod,7,0,0,-0.00698124123644155,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,LPC_eff_mod,8,0,0,-0,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,20,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,1,0,0.0955545400638982,0
test_id,DS01-005_id,2,21,HPT_eff_mod,1,0,-0.014250281440071,-0.00319586389350491,1,0,1,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,fan_flow_mod,3,0,0,-0.00313719538910181,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,LPT_flow_mod,7,0,0,-0.00698124123644155,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,LPC_eff_mod,8,0,0,-0,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,21,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,1,0,0.130033681140163,0
test_id,DS01-005_id,2,22,HPT_eff_mod,1,0,-0.0188533888718758,-0.00319586389350491,1,0,1,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,fan_flow_mod,3,0,0,-0.00324682005838248,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,LPT_flow_mod,7,0,0,-0.00698124123644155,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,LPC_eff_mod,8,0,0,-0,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,22,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,1,0,0.183386735938268,0
test_id,DS01-005_id,2,23,HPT_eff_mod,1,0,-0.0331977952505071,-0.00319586389350491,1,0,2,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,fan_flow_mod,3,0,0,-0.00324682005838248,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,LPT_flow_mod,7,0,0,-0.0155156448383258,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,LPC_eff_mod,8,0,0,-0,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,23,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,2,0,0.123805438173068,0
test_id,DS01-005_id,2,24,HPT_eff_mod,1,0,-0.0271669116750946,-0.00319586389350491,1,0,2,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,fan_flow_mod,3,0,0,-0.00383080902121677,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,LPT_flow_mod,7,0,0,-0.0155156448383258,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,LPC_eff_mod,8,0,0,-0,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,24,LPC_flow_mod,9,0,0,-0.00834706544930653,0,0,0,0,2,0,0.480528001805808,0
test_id,DS01-005_id,2,25,HPT_eff_mod,1,0,-0.0204842227435183,-0.00319586389350491,1,0,2,0,2,0,0.128880262350632,0
test_id,DS01-005_id,2,25,fan_eff_mod,2,0,0,-0.00244513493236339,0,0,0,0,2,0,0.128880262350632,0
test_id,DS01-005_id,2,25,fan_flow_mod,3,0,0,-0.00383080902121677,0,0,0,0,2,0,0.128880262350632,0
test_id,DS01-005_id,2,25,HPC_eff_mod,4,0,0,-0.00633445189087956,0,0,0,0,2,0,0.128880262350632,0
test_id,DS01-005_id,2,25,HPC_flow_mod,5,0,0,-0.000576218800266563,0,0,0,0,2,0,0.128880262350632,0
test_id,DS01-005_id,2,25,LPT_eff_mod,6,0,0,-0.00113236948890932,0,0,0,0,2,0,0.128880262350632,0
